x,y,z,player,worldName,worldTime
-88,31,-851,34,world,19056244
-79,31,-851,34,world,19056282
-74,32,-858,34,world,19056394
-77,31,-844,34,world,19056629
-88,31,-845,34,world,19056910
-87,28,-858,34,world,19056988
-98,28,-862,34,world,19057047
-96,28,-859,34,world,19057108
-81,30,-861,34,world,19057298
-84,30,-867,34,world,19057330
-80,30,-876,34,world,19057378
-68,28,-874,34,world,19057426
-55,29,-881,34,world,19057532
-55,29,-874,34,world,19057605
-55,29,-872,34,world,19057646
-55,30,-848,34,world,19057783
-54,29,-835,34,world,19058000
-34,33,-827,34,world,19058325
-24,33,-828,34,world,19058382
-44,32,-827,34,world,19058617
-55,31,-832,34,world,19058705
-56,30,-840,34,world,19058869
-56,30,-844,34,world,19058958
-55,30,-844,34,world,19059254
-55,31,-835,34,world,19059364
-55,30,-847,34,world,19059406
-55,29,-859,34,world,19059448
-55,29,-873,34,world,19059504
-54,29,-881,34,world,19059532
-47,29,-882,34,world,19059568
-41,28,-877,34,world,19059768
-23,28,-877,34,world,19059991
-20,27,-873,34,world,19060026
-21,27,-875,34,world,19060173
-27,28,-878,34,world,19060223
-30,28,-879,34,world,19060329
-30,28,-881,34,world,19060456
-43,28,-880,34,world,19060502
-62,29,-881,34,world,19060568
-67,29,-888,34,world,19060631
-58,29,-894,34,world,19060734
-49,29,-894,34,world,19060769
-58,30,-894,34,world,19060824
-63,29,-907,34,world,19060935
-63,29,-909,34,world,19061043
-62,29,-914,34,world,19061090
-60,25,-916,34,world,19061149
-56,26,-915,34,world,19061297
-58,26,-919,34,world,19061569
-58,27,-929,34,world,19061620
-59,26,-930,34,world,19061780
-58,28,-934,34,world,19061845
-60,28,-936,34,world,19062277
-58,28,-938,34,world,19062962
-64,30,-942,34,world,19063987
-73,27,-930,34,world,19064605
-75,24,-931,34,world,19064643
-81,23,-931,34,world,19064671
-82,23,-931,34,world,19064752
-91,25,-929,34,world,19064973
-87,27,-919,34,world,19065021
-83,29,-909,34,world,19065079
-87,29,-909,34,world,19065236
-97,28,-911,34,world,19065286
-98,28,-919,34,world,19065412
-89,29,-909,34,world,19065490
-93,25,-911,34,world,19065596
-104,20,-917,34,world,19065676
-113,22,-916,34,world,19065716
-130,24,-912,34,world,19065883
-129,24,-909,34,world,19066067
-133,24,-903,34,world,19066095
-138,23,-899,34,world,19066122
-138,23,-899,34,world,19066168
-142,20,-894,34,world,19066300
-147,13,-893,34,world,19066348
-147,14,-892,34,world,19066644
-149,33,-892,34,world,19067503
-149,47,-892,34,world,19068054
-143,63,-889,34,world,19068402
-148,69,-892,34,world,19068625
-148,70,-892,34,world,19068703
-147,68,-891,34,world,19068716
-140,64,-886,34,world,19068818
-136,64,-865,34,world,19068891
-135,64,-849,34,world,19068940
-132,63,-836,34,world,19069006
-122,64,-834,34,world,19069037
-110,63,-845,34,world,19069092
-107,63,-854,34,world,19105623
-109,63,-850,34,world,19105666
-107,63,-856,34,world,19106162
-112,64,-859,34,world,19107633
-106,63,-854,34,world,19108016
-107,64,-857,34,world,19109135
-120,63,-863,34,world,19109199
-144,64,-883,34,world,19109388
-148,60,-889,34,world,19109415
-149,43,-892,34,world,19109667
-146,14,-891,34,world,19110162
-150,11,-896,34,world,19110583
-151,11,-898,34,world,19111890
-151,11,-897,34,world,19112306
-150,11,-898,34,world,19112481
-149,11,-896,34,world,19112689
-150,11,-897,34,world,19112797
-150,11,-896,34,world,19113119
-149,11,-897,34,world,19113339
-150,11,-897,34,world,19113488
-77,66,2,34,world,19176153
-63,66,3,34,world,19176197
-57,66,11,34,world,19176234
-58,68,24,34,world,19176294
-53,74,33,34,world,19176346
